,loss
1031,0.4813315272331238
1032,0.48172932863235474
1033,0.48556002974510193
1034,0.4874935746192932
1035,0.47499242424964905
1036,0.4795728921890259
1037,0.4849988520145416
1038,0.4885413348674774
1039,0.4842863380908966
1040,0.4766682982444763
1041,0.4736560583114624
1042,0.4781728684902191
1043,0.48340705037117004
1044,0.48176172375679016
1045,0.4829806089401245
1046,0.48360294103622437
1047,0.4852205216884613
1048,0.48377612233161926
1049,0.5030621886253357
1050,0.4764167368412018
1051,0.47904300689697266
1052,0.489739328622818
1053,0.4805890917778015
1054,0.48924875259399414
1055,0.4985369145870209
1056,0.48665228486061096
1057,0.4787513315677643
1058,0.4820196032524109
1059,0.4772273302078247
1060,0.4778437912464142
1061,0.4952843487262726
1062,0.4768989384174347
1063,0.49173611402511597
1064,0.48591911792755127
1065,0.4830702245235443
1066,0.49327120184898376
1067,0.48614779114723206
1068,0.4930795729160309
1069,0.4919436275959015
1070,0.48172691464424133
1071,0.4819325804710388
1072,0.4857019782066345
1073,0.4754503071308136
1074,0.4857620596885681
1075,0.48035290837287903
1076,0.50337815284729
1077,0.4829137921333313
1078,0.4965556859970093
1079,0.48617061972618103
1080,0.4883063733577728
1081,0.49274203181266785
1082,0.4764552116394043
1083,0.4812263548374176
1084,0.4839495122432709
1085,0.47944310307502747
1086,0.48547759652137756
1087,0.4875115752220154
1088,0.4795919358730316
1089,0.47675350308418274
1090,0.4724122881889343
1091,0.4881223738193512
1092,0.4799931049346924
1093,0.4830964505672455
1094,0.4816630184650421
1095,0.48797181248664856
1096,0.48848018050193787
1097,0.4961060881614685
1098,0.4802650511264801
1099,0.4876972734928131
1100,0.480542927980423
1101,0.480998158454895
1102,0.48046356439590454
1103,0.4911976158618927
1104,0.47906726598739624
1105,0.4835405647754669
1106,0.48111844062805176
1107,0.4666396975517273
1108,0.49316030740737915
1109,0.496315062046051
1110,0.49346840381622314
1111,0.47326749563217163
1112,0.4742017090320587
1113,0.47092074155807495
1114,0.4795030951499939
1115,0.47539857029914856
1116,0.48394498229026794
1117,0.4790800213813782
1118,0.47578713297843933
1119,0.47246432304382324
1120,0.4816685616970062
1121,0.4795692563056946
1122,0.4743756055831909
1123,0.4755275845527649
1124,0.4793716371059418
1125,0.4754098951816559
1126,0.4925910532474518
1127,0.487228661775589
1128,0.4727907180786133
1129,0.49081388115882874
1130,0.47717538475990295
1131,0.49031373858451843
1132,0.47780147194862366
1133,0.46968623995780945
1134,0.4822918176651001
1135,0.48626014590263367
1136,0.4848220944404602
1137,0.4885840117931366
1138,0.47511234879493713
1139,0.4862847328186035
1140,0.47519034147262573
1141,0.4895588755607605
1142,0.4874602258205414
1143,0.4773319661617279
1144,0.4794347286224365
1145,0.4763602912425995
1146,0.48241716623306274
1147,0.48462390899658203
1148,0.4764274060726166
1149,0.48057541251182556
1150,0.47214847803115845
1151,0.4781526029109955
1152,0.48012468218803406
1153,0.4795634150505066
1154,0.47579386830329895
1155,0.48405909538269043
1156,0.4753047525882721
1157,0.4847120940685272
1158,0.4788549244403839
1159,0.47725623846054077
1160,0.4842638373374939
1161,0.4775209128856659
1162,0.4706224501132965
1163,0.48757514357566833
1164,0.48014044761657715
1165,0.4815915524959564
1166,0.4808341860771179
1167,0.4755488932132721
1168,0.48264235258102417
1169,0.4702214300632477
1170,0.4827742576599121
1171,0.4803025722503662
1172,0.47908279299736023
1173,0.47661519050598145
1174,0.4799644649028778
1175,0.47078123688697815
1176,0.478704035282135
1177,0.4983642101287842
1178,0.48911529779434204
1179,0.47746092081069946
1180,0.4778777062892914
1181,0.47226572036743164
1182,0.4666297137737274
1183,0.48145371675491333
1184,0.4795010983943939
1185,0.4863075911998749
1186,0.49161165952682495
1187,0.4768129587173462
1188,0.48611730337142944
1189,0.48506686091423035
1190,0.4790957272052765
1191,0.4752298593521118
1192,0.48262569308280945
1193,0.4781593084335327
1194,0.46980488300323486
1195,0.47844573855400085
1196,0.4758567810058594
1197,0.47728314995765686
1198,0.4765367805957794
1199,0.47390517592430115
1200,0.4790698289871216
1201,0.478593111038208
1202,0.48234814405441284
1203,0.47679486870765686
1204,0.4729389250278473
1205,0.47899776697158813
1206,0.47638076543807983
1207,0.4759513735771179
1208,0.47601231932640076
1209,0.4739670753479004
1210,0.47620126605033875
1211,0.46931636333465576
1212,0.4836743175983429
1213,0.4796464145183563
1214,0.48187392950057983
1215,0.47219449281692505
1216,0.4805874526500702
1217,0.47610825300216675
1218,0.47065725922584534
1219,0.48389437794685364
1220,0.4879152774810791
1221,0.47720232605934143
1222,0.47725212574005127
1223,0.48781833052635193
1224,0.4854888916015625
1225,0.47868508100509644
1226,0.4723949730396271
1227,0.4746323525905609
1228,0.46951794624328613
1229,0.47281378507614136
1230,0.4749191403388977
1231,0.48429906368255615
1232,0.4764675199985504
1233,0.47872480750083923
1234,0.47896942496299744
1235,0.4842957556247711
1236,0.4828110933303833
1237,0.4809686541557312
1238,0.47683340311050415
1239,0.4809671640396118
1240,0.4848838448524475
1241,0.4817742109298706
1242,0.4778186082839966
1243,0.4864012598991394
1244,0.47669288516044617
1245,0.4852997958660126
1246,0.4793905019760132
1247,0.484735369682312
1248,0.4883122742176056
1249,0.4727737605571747
1250,0.4695391058921814
1251,0.4838654696941376
1252,0.4727672040462494
1253,0.4782838225364685
1254,0.47590407729148865
1255,0.47385579347610474
1256,0.4900805950164795
1257,0.47481444478034973
1258,0.47356951236724854
1259,0.4764144718647003
1260,0.4849580228328705
1261,0.4652339816093445
1262,0.4754768908023834
1263,0.4815451502799988
1264,0.469476580619812
1265,0.46935057640075684
1266,0.4680759608745575
1267,0.4770500957965851
1268,0.48260098695755005
1269,0.48705872893333435
1270,0.4803226888179779
1271,0.48988059163093567
1272,0.473739355802536
1273,0.47277164459228516
1274,0.48580992221832275
1275,0.4700891673564911
1276,0.4737461507320404
1277,0.4734726846218109
1278,0.4751714766025543
1279,0.47009485960006714
1280,0.4933205544948578
1281,0.479753315448761
1282,0.4648421108722687
1283,0.46695244312286377
1284,0.46924445033073425
1285,0.4742087721824646
1286,0.47212204337120056
1287,0.47096383571624756
1288,0.4791647493839264
1289,0.46918800473213196
1290,0.46848392486572266
1291,0.47287416458129883
1292,0.49861031770706177
1293,0.4777563512325287
1294,0.47321632504463196
1295,0.473050594329834
1296,0.465587317943573
1297,0.4685831069946289
1298,0.4780867397785187
1299,0.4746151268482208
1300,0.48143765330314636
1301,0.48636066913604736
1302,0.4848862886428833
1303,0.47130122780799866
1304,0.4809185266494751
1305,0.48203736543655396
1306,0.47959309816360474
1307,0.48888710141181946
1308,0.479501336812973
1309,0.47262418270111084
1310,0.4811514616012573
1311,0.46990445256233215
1312,0.4703083336353302
1313,0.48910173773765564
1314,0.4780143201351166
1315,0.4805361330509186
1316,0.46792227029800415
1317,0.4617381691932678
1318,0.4819014072418213
1319,0.4739375412464142
1320,0.48821499943733215
1321,0.46541813015937805
1322,0.477108895778656
1323,0.48144233226776123
1324,0.4790818393230438
1325,0.47005313634872437
1326,0.4720894396305084
1327,0.4736320972442627
1328,0.4697665870189667
1329,0.483940988779068
1330,0.4636414349079132
1331,0.47478532791137695
1332,0.4662412703037262
1333,0.48388442397117615
1334,0.4801747798919678
1335,0.4699632227420807
1336,0.4693812131881714
1337,0.4696287214756012
1338,0.48562294244766235
1339,0.47016897797584534
1340,0.45662280917167664
1341,0.47385185956954956
1342,0.48250070214271545
1343,0.47064661979675293
1344,0.47572681307792664
1345,0.4736572206020355
1346,0.4623771607875824
1347,0.4756172299385071
1348,0.4845544099807739
1349,0.4780157506465912
1350,0.4756752550601959
1351,0.48172134160995483
1352,0.4647728502750397
1353,0.47122395038604736
1354,0.49933817982673645
1355,0.48545965552330017
1356,0.4630744457244873
1357,0.48153936862945557
1358,0.4791243374347687
1359,0.4694153070449829
1360,0.47424840927124023
1361,0.4682224988937378
1362,0.4820455014705658
1363,0.46107199788093567
1364,0.46770593523979187
1365,0.46890103816986084
1366,0.4732988476753235
1367,0.4776122570037842
1368,0.4780336916446686
1369,0.4689258635044098
1370,0.47393980622291565
1371,0.48297473788261414
1372,0.4684566557407379
1373,0.47648897767066956
1374,0.4839494228363037
1375,0.46915382146835327
1376,0.4690433442592621
1377,0.46498894691467285
1378,0.4751449525356293
1379,0.47921064496040344
1380,0.4689003527164459
1381,0.4763202667236328
1382,0.46526530385017395
1383,0.47245198488235474
1384,0.4755215048789978
1385,0.4766039550304413
1386,0.47714468836784363
1387,0.4709981083869934
1388,0.47746542096138
1389,0.47049129009246826
1390,0.4961104393005371
1391,0.46640676259994507
1392,0.48260483145713806
1393,0.4803023040294647
1394,0.4650294780731201
1395,0.4667425751686096
1396,0.47732430696487427
1397,0.4893251061439514
1398,0.479120135307312
1399,0.47926095128059387
1400,0.47116726636886597
1401,0.47630828619003296
1402,0.48272159695625305
1403,0.46339839696884155
1404,0.4632367193698883
1405,0.4743766784667969
1406,0.47385579347610474
1407,0.4702330231666565
1408,0.4642181098461151
1409,0.4715938866138458
1410,0.4866539239883423
1411,0.47605568170547485
1412,0.4709625840187073
1413,0.469362735748291
1414,0.47347506880760193
1415,0.48174458742141724
1416,0.48220720887184143
1417,0.47536224126815796
1418,0.46319353580474854
1419,0.4698110520839691
1420,0.4718213379383087
1421,0.4770876467227936
1422,0.46639153361320496
1423,0.4799756705760956
1424,0.46987950801849365
1425,0.47885793447494507
1426,0.477216899394989
1427,0.47260934114456177
1428,0.4640541672706604
1429,0.4727187752723694
1430,0.47502148151397705
1431,0.46681782603263855
1432,0.4768681824207306
1433,0.47247108817100525
1434,0.4679299592971802
1435,0.4709964692592621
1436,0.47390443086624146
1437,0.46297401189804077
1438,0.4685248136520386
1439,0.48233386874198914
1440,0.4687376320362091
1441,0.47510799765586853
1442,0.4929530918598175
1443,0.4814503788948059
1444,0.48072782158851624
1445,0.4685971438884735
1446,0.47256767749786377
1447,0.4551897644996643
1448,0.47890472412109375
1449,0.46374621987342834
1450,0.4679664075374603
1451,0.4754367768764496
1452,0.47602686285972595
1453,0.4668685793876648
1454,0.47661659121513367
1455,0.4734439551830292
1456,0.47738534212112427
1457,0.47070834040641785
1458,0.4711008369922638
1459,0.4735158085823059
1460,0.4653608500957489
1461,0.4874976873397827
1462,0.4681144058704376
1463,0.4690568447113037
1464,0.47000986337661743
1465,0.4730137288570404
1466,0.4611203670501709
1467,0.4752081334590912
1468,0.47260966897010803
1469,0.48040494322776794
1470,0.4705007076263428
1471,0.4731680154800415
1472,0.4674704968929291
1473,0.4741846024990082
1474,0.4786154627799988
1475,0.4768931269645691
1476,0.47046777606010437
1477,0.47650063037872314
1478,0.47153550386428833
1479,0.47660204768180847
1480,0.46613049507141113
1481,0.47416478395462036
1482,0.4657478630542755
1483,0.47438615560531616
1484,0.4627194404602051
1485,0.4742812514305115
1486,0.4770585298538208
1487,0.46632763743400574
1488,0.47901543974876404
1489,0.465537965297699
1490,0.46694910526275635
1491,0.47497695684432983
1492,0.4609365463256836
1493,0.47375553846359253
1494,0.46480658650398254
1495,0.4769870936870575
1496,0.4709746837615967
1497,0.4655173420906067
1498,0.47705450654029846
1499,0.4560859799385071
1500,0.48246121406555176
1501,0.48251330852508545
1502,0.4746524393558502
1503,0.471031129360199
1504,0.47251656651496887
1505,0.4754626154899597
1506,0.467746764421463
1507,0.4696236252784729
1508,0.4681907594203949
1509,0.47858235239982605
1510,0.457457572221756
1511,0.45577606558799744
1512,0.46899959444999695
1513,0.4779473841190338
1514,0.4628618061542511
1515,0.46643832325935364
1516,0.47598257660865784
1517,0.45813414454460144
1518,0.4766911566257477
1519,0.4750319719314575
1520,0.47095033526420593
1521,0.4750400185585022
1522,0.47238126397132874
1523,0.47345224022865295
1524,0.4636911153793335
1525,0.47683244943618774
1526,0.47196871042251587
1527,0.4650471806526184
1528,0.4667370319366455
1529,0.4573643207550049
1530,0.46709197759628296
1531,0.4649216830730438
1532,0.4668731689453125
1533,0.4661093056201935
1534,0.458479106426239
1535,0.4737882912158966
1536,0.46286284923553467
1537,0.4671744704246521
1538,0.4562450647354126
1539,0.4781823456287384
1540,0.46645501255989075
1541,0.46555620431900024
1542,0.4620246887207031
1543,0.47039419412612915
1544,0.4753732979297638
1545,0.47841253876686096
1546,0.47474732995033264
1547,0.48105180263519287
1548,0.46993327140808105
1549,0.4595573842525482
1550,0.46684449911117554
1551,0.46146321296691895
1552,0.46194228529930115
1553,0.46228060126304626
1554,0.4643273949623108
1555,0.48050498962402344
1556,0.47517597675323486
1557,0.46651768684387207
1558,0.47058573365211487
1559,0.4607352316379547
1560,0.46938735246658325
1561,0.4714365005493164
1562,0.4702720046043396
1563,0.47606366872787476
1564,0.4657069146633148
1565,0.4832174777984619
1566,0.46975213289260864
1567,0.47401970624923706
1568,0.48310956358909607
1569,0.46687251329421997
1570,0.45759984850883484
1571,0.47470712661743164
1572,0.4803559482097626
1573,0.4847581386566162
1574,0.45732271671295166
1575,0.47815781831741333
1576,0.4806336462497711
1577,0.46470075845718384
1578,0.4718679189682007
1579,0.4636065363883972
1580,0.47275906801223755
1581,0.47731196880340576
1582,0.463491290807724
1583,0.4650454819202423
1584,0.47205719351768494
1585,0.470086932182312
1586,0.4680136442184448
1587,0.45856359601020813
1588,0.48648083209991455
1589,0.4599374234676361
1590,0.4675074517726898
1591,0.4706406891345978
1592,0.45863625407218933
1593,0.4815090596675873
1594,0.475940465927124
1595,0.46390122175216675
1596,0.4742296636104584
1597,0.4624459445476532
1598,0.4676865339279175
1599,0.4747639000415802
1600,0.45642247796058655
1601,0.47679582238197327
1602,0.46315357089042664
1603,0.4595968723297119
1604,0.47157153487205505
1605,0.473798543214798
1606,0.4750901758670807
1607,0.46719348430633545
1608,0.4541352093219757
1609,0.46324506402015686
1610,0.45719999074935913
1611,0.46196287870407104
1612,0.48164281249046326
1613,0.4671855866909027
1614,0.47953468561172485
1615,0.4545000195503235
1616,0.4616366922855377
1617,0.47213566303253174
1618,0.4768255949020386
1619,0.4577382802963257
1620,0.4745384156703949
1621,0.4704645276069641
1622,0.47483402490615845
1623,0.48011314868927
1624,0.4730726182460785
1625,0.46415573358535767
1626,0.4690622091293335
1627,0.478135347366333
1628,0.47217857837677
1629,0.46276628971099854
1630,0.4658429026603699
1631,0.4708864986896515
1632,0.48255470395088196
1633,0.46835803985595703
1634,0.4637548625469208
1635,0.4662419557571411
1636,0.4736403822898865
1637,0.46022120118141174
1638,0.468924343585968
1639,0.46330222487449646
1640,0.47284552454948425
1641,0.46431583166122437
1642,0.4604378044605255
1643,0.4674146771430969
1644,0.4759684205055237
1645,0.4657308757305145
1646,0.4755088686943054
1647,0.47466325759887695
1648,0.46786409616470337
1649,0.46520698070526123
1650,0.46402227878570557
1651,0.4639541208744049
1652,0.4633086323738098
1653,0.4694697856903076
1654,0.47048112750053406
1655,0.46697282791137695
1656,0.4759652614593506
1657,0.48186686635017395
1658,0.4720529317855835
1659,0.4698905944824219
1660,0.4731927812099457
1661,0.4658524692058563
1662,0.46986836194992065
1663,0.4644816517829895
1664,0.48456498980522156
1665,0.46812671422958374
1666,0.4586595594882965
1667,0.4605993330478668
1668,0.4607313275337219
1669,0.4802108108997345
1670,0.4789315164089203
1671,0.4633825719356537
1672,0.4711102247238159
1673,0.4608195424079895
1674,0.4682602882385254
1675,0.4577932357788086
1676,0.4739404320716858
1677,0.46202731132507324
1678,0.45148399472236633
1679,0.4708181619644165
1680,0.46289321780204773
1681,0.4578453302383423
1682,0.45794978737831116
1683,0.47143715620040894
1684,0.46698135137557983
1685,0.4668295085430145
1686,0.47107958793640137
1687,0.4741416573524475
1688,0.46374261379241943
1689,0.4816276431083679
1690,0.4681780934333801
1691,0.46828746795654297
1692,0.4806738793849945
1693,0.4572485685348511
1694,0.4623081386089325
1695,0.4744468033313751
1696,0.4578763544559479
1697,0.46995431184768677
1698,0.46821364760398865
1699,0.4704214930534363
1700,0.47018373012542725
1701,0.46148014068603516
1702,0.4553227424621582
1703,0.4611712098121643
1704,0.46164315938949585
1705,0.46702128648757935
1706,0.4656025767326355
1707,0.4576982855796814
1708,0.47834664583206177
1709,0.4575047791004181
1710,0.4602767825126648
1711,0.4760461151599884
1712,0.4707099199295044
1713,0.47219744324684143
1714,0.46449801325798035
1715,0.4610693156719208
1716,0.46009424328804016
1717,0.46717312932014465
1718,0.4743027985095978
1719,0.46474942564964294
1720,0.47253599762916565
1721,0.46804529428482056
1722,0.4643101394176483
1723,0.4578491747379303
1724,0.4646424949169159
1725,0.46305614709854126
1726,0.47504734992980957
1727,0.4661133587360382
1728,0.4784597158432007
1729,0.46023842692375183
1730,0.4516892433166504
1731,0.46601977944374084
1732,0.46498870849609375
1733,0.48320722579956055
1734,0.47157207131385803
1735,0.48288440704345703
1736,0.4628531336784363
1737,0.4651126265525818
1738,0.46311014890670776
1739,0.4613194465637207
1740,0.4641736149787903
1741,0.4801229238510132
1742,0.4668566584587097
1743,0.47224047780036926
1744,0.4683765470981598
1745,0.47745460271835327
1746,0.4658876955509186
1747,0.4782082736492157
1748,0.4678894579410553
1749,0.4717269837856293
1750,0.47083184123039246
1751,0.46148374676704407
1752,0.4613540768623352
1753,0.4597723186016083
1754,0.46040651202201843
1755,0.4697479009628296
1756,0.47855836153030396
1757,0.46765413880348206
1758,0.4654264748096466
1759,0.46940863132476807
1760,0.47625505924224854
1761,0.472115695476532
1762,0.47252851724624634
1763,0.4585654139518738
1764,0.4556492567062378
1765,0.4696158766746521
1766,0.4690738022327423
1767,0.45793628692626953
1768,0.4695560336112976
1769,0.46565812826156616
1770,0.47096577286720276
1771,0.4571738541126251
1772,0.46172142028808594
1773,0.4604663550853729
1774,0.4618396759033203
1775,0.4640142023563385
1776,0.47278138995170593
1777,0.44790253043174744
1778,0.46278467774391174
1779,0.47282350063323975
1780,0.46579885482788086
1781,0.4690822660923004
1782,0.4628899395465851
1783,0.4732910990715027
1784,0.46757975220680237
1785,0.46939074993133545
1786,0.46044766902923584
1787,0.4532507359981537
1788,0.4505760073661804
1789,0.4636874198913574
1790,0.4635109305381775
1791,0.4660666584968567
1792,0.4646990895271301
1793,0.4647349715232849
1794,0.4670516848564148
1795,0.46216967701911926
1796,0.4674105644226074
1797,0.44958949089050293
1798,0.4625284671783447
1799,0.4597584903240204
1800,0.46806448698043823
1801,0.4678727984428406
1802,0.45320647954940796
1803,0.4724567234516144
1804,0.47174766659736633
1805,0.46991661190986633
1806,0.4675631821155548
1807,0.46430572867393494
1808,0.4613301157951355
1809,0.46737509965896606
1810,0.45700111985206604
1811,0.4670381247997284
1812,0.46373432874679565
1813,0.4660118818283081
1814,0.4676971137523651
1815,0.46339306235313416
1816,0.4724932014942169
1817,0.46501120924949646
1818,0.47628694772720337
1819,0.46855664253234863
1820,0.4752686321735382
1821,0.4603005349636078
1822,0.4638065695762634
1823,0.465302437543869
1824,0.4531712234020233
1825,0.46845921874046326
1826,0.470104455947876
1827,0.46721237897872925
1828,0.46257296204566956
1829,0.45949721336364746
1830,0.4573080241680145
1831,0.4761441648006439
1832,0.4709627628326416
1833,0.46517571806907654
1834,0.4706566333770752
1835,0.46673837304115295
1836,0.46003785729408264
1837,0.4743136167526245
1838,0.45401543378829956
1839,0.45773985981941223
1840,0.46026769280433655
1841,0.46245700120925903
1842,0.46584877371788025
1843,0.4633904695510864
1844,0.46364879608154297
1845,0.4722357392311096
1846,0.46248453855514526
1847,0.46382763981819153
1848,0.4678642749786377
1849,0.4580257534980774
1850,0.4578944444656372
1851,0.46405962109565735
1852,0.4578326344490051
1853,0.46176233887672424
1854,0.46598273515701294
1855,0.4692496061325073
1856,0.4696784019470215
1857,0.4641881585121155
1858,0.475810170173645
1859,0.46993717551231384
1860,0.45663750171661377
1861,0.47922763228416443
1862,0.4617784023284912
1863,0.47050559520721436
1864,0.47112226486206055
1865,0.46553364396095276
1866,0.451892614364624
1867,0.4739987254142761
1868,0.48617637157440186
1869,0.4718770980834961
1870,0.46906158328056335
1871,0.472891628742218
1872,0.4657149910926819
1873,0.46854904294013977
1874,0.4612984359264374
1875,0.4636399447917938
1876,0.4628654420375824
1877,0.4682069420814514
1878,0.46228495240211487
1879,0.45918676257133484
1880,0.46538180112838745
1881,0.4687691330909729
1882,0.46602433919906616
1883,0.46616846323013306
1884,0.4829646348953247
1885,0.46904218196868896
1886,0.4602699279785156
1887,0.46856412291526794
1888,0.46659064292907715
1889,0.4619487226009369
1890,0.47289133071899414
1891,0.46286606788635254
1892,0.475044846534729
1893,0.4750046730041504
1894,0.4630768299102783
1895,0.4558194577693939
1896,0.46436724066734314
1897,0.45658719539642334
1898,0.47848719358444214
1899,0.46376991271972656
1900,0.4612763226032257
1901,0.47259074449539185
1902,0.4550115764141083
1903,0.45482489466667175
1904,0.4691939353942871
1905,0.45280855894088745
1906,0.45852556824684143
1907,0.4644645154476166
1908,0.46415239572525024
1909,0.47719505429267883
1910,0.4720178246498108
1911,0.46094611287117004
1912,0.4611608684062958
1913,0.467570036649704
1914,0.45034536719322205
1915,0.4683275818824768
1916,0.4628249406814575
1917,0.46432656049728394
1918,0.46245077252388
1919,0.4719226360321045
1920,0.45734718441963196
1921,0.46137484908103943
1922,0.4810382127761841
1923,0.47067639231681824
1924,0.47314509749412537
1925,0.4649498760700226
1926,0.46335533261299133
1927,0.455440878868103
1928,0.47126147150993347
1929,0.4544668197631836
1930,0.46110495924949646
1931,0.4561055302619934
1932,0.49229317903518677
1933,0.46237945556640625
1934,0.4684935510158539
1935,0.4622490406036377
1936,0.45554879307746887
1937,0.4556783139705658
1938,0.4620436429977417
1939,0.4822113811969757
1940,0.45945608615875244
1941,0.4565523564815521
1942,0.45825615525245667
1943,0.4597238302230835
1944,0.4695192873477936
1945,0.46573734283447266
1946,0.4716089367866516
1947,0.4670047163963318
1948,0.46360141038894653
1949,0.46156248450279236
1950,0.4578794240951538
1951,0.46601465344429016
1952,0.47063446044921875
1953,0.48076286911964417
1954,0.4709874093532562
1955,0.46361443400382996
1956,0.4468933641910553
1957,0.46822187304496765
1958,0.47416436672210693
1959,0.4647115170955658
1960,0.46913763880729675
1961,0.4579257667064667
1962,0.46377599239349365
1963,0.4651241600513458
1964,0.46681487560272217
1965,0.45383721590042114
1966,0.4686891436576843
1967,0.45629823207855225
1968,0.45739272236824036
1969,0.45816218852996826
1970,0.4642629623413086
1971,0.4747503101825714
1972,0.46830806136131287
1973,0.4526425004005432
1974,0.4535975754261017
1975,0.4595847725868225
1976,0.4643283784389496
1977,0.4625968933105469
1978,0.4529716968536377
1979,0.45969265699386597
1980,0.46992817521095276
1981,0.47003310918807983
1982,0.4772268831729889
1983,0.4638535976409912
1984,0.4746282398700714
1985,0.4479084312915802
1986,0.47545528411865234
1987,0.47544029355049133
1988,0.4607088565826416
1989,0.4708564877510071
1990,0.468014121055603
1991,0.4600057303905487
1992,0.4594677686691284
1993,0.4630577266216278
1994,0.4635763168334961
1995,0.447165846824646
1996,0.4674810469150543
1997,0.4627922475337982
1998,0.46970003843307495
1999,0.46341270208358765
2000,0.46341270208358765
